user_id,session_id,timestamp,feature_name,action,device,user_type,region
U1339,S1682,2025-03-18 08:22:45,settings,complete,desktop,free,DE
U1110,S2360,2025-03-13 21:43:07,notifications,view,mobile,free,DE
U1102,S3291,2025-04-30 13:28:06,notifications,dismiss,tablet,free,AU
U1165,S2438,2025-03-13 16:20:50,notifications,click,desktop,free,UK
U1481,S1982,2025-03-25 02:59:13,data_export,complete,tablet,free,DE
U1432,S1608,2025-03-15 14:20:39,notifications,view,mobile,free,UK
U1331,S3112,2025-03-25 00:54:37,notifications,click,mobile,free,AU
U1013,S2434,2025-04-08 02:58:16,data_export,dismiss,mobile,free,UK
U1300,S2676,2025-04-21 04:49:05,dashboard,complete,tablet,free,US
U1404,S3770,2025-03-24 10:13:36,notifications,complete,desktop,free,AU
U1167,S3569,2025-03-15 08:00:47,settings,view,tablet,free,DE
U1305,S3080,2025-03-30 01:57:36,notifications,click,mobile,free,IN
U1472,S3217,2025-04-16 11:40:48,dashboard,click,tablet,premium,US
U1242,S3565,2025-05-09 13:29:41,report_create,complete,mobile,premium,IN
U1274,S2981,2025-03-23 10:27:42,data_export,complete,desktop,premium,AU
U1444,S1713,2025-05-06 20:11:46,search,view,tablet,premium,AU
U1496,S2629,2025-03-30 23:18:35,data_export,click,mobile,free,US
U1424,S1228,2025-05-05 04:57:44,notifications,click,mobile,free,US
U1041,S3334,2025-04-21 04:49:07,search,complete,desktop,premium,IN
U1228,S2316,2025-04-16 19:41:03,settings,view,tablet,premium,UK
U1169,S2408,2025-04-26 18:49:58,settings,complete,tablet,free,US
U1359,S3816,2025-04-28 21:19:41,notifications,complete,mobile,premium,US
U1000,S1425,2025-04-22 07:09:44,data_export,click,desktop,premium,DE
U1438,S1624,2025-04-16 12:13:15,data_export,view,mobile,free,IN
U1401,S2980,2025-03-23 10:52:26,settings,click,desktop,free,IN
U1059,S3343,2025-03-24 01:15:06,settings,click,mobile,premium,DE
U1462,S1569,2025-03-28 03:06:44,data_export,complete,mobile,free,IN
U1414,S2937,2025-04-10 10:31:11,settings,dismiss,desktop,premium,AU
U1245,S2984,2025-04-25 00:11:57,data_export,dismiss,mobile,free,US
U1483,S3810,2025-04-30 05:25:29,notifications,view,mobile,free,AU
U1308,S1121,2025-04-18 13:31:50,notifications,click,tablet,free,DE
U1127,S2093,2025-03-26 16:52:35,settings,dismiss,mobile,free,US
U1258,S1058,2025-05-07 21:04:52,data_export,view,desktop,free,UK
U1099,S1063,2025-05-02 12:08:01,data_export,dismiss,mobile,free,UK
U1397,S2772,2025-05-03 15:19:15,notifications,view,tablet,premium,DE
U1176,S2840,2025-04-02 18:42:32,data_export,complete,mobile,free,AU
U1211,S3283,2025-04-20 12:40:03,data_export,dismiss,tablet,free,DE
U1390,S2574,2025-03-19 23:08:40,data_export,dismiss,tablet,free,DE
U1158,S3089,2025-03-29 10:14:43,search,click,desktop,free,US
U1089,S2406,2025-05-10 10:47:04,data_export,complete,mobile,free,IN
U1434,S2021,2025-03-20 04:10:42,report_create,complete,mobile,free,IN
U1069,S3396,2025-05-09 08:11:41,data_export,complete,mobile,free,IN
U1418,S1484,2025-04-18 17:33:00,settings,complete,mobile,free,DE
U1108,S1802,2025-04-30 18:06:09,search,click,mobile,free,IN
U1332,S1433,2025-03-25 14:33:03,dashboard,click,tablet,free,US
U1101,S3190,2025-03-19 04:43:18,settings,dismiss,mobile,free,IN
U1166,S3309,2025-03-17 18:32:22,data_export,view,desktop,free,US
U1340,S1782,2025-03-15 06:03:02,report_create,view,mobile,free,AU
U1235,S2892,2025-03-20 16:12:57,settings,click,desktop,free,US
U1365,S3840,2025-04-28 16:32:59,search,dismiss,tablet,premium,IN
U1481,S1793,2025-03-20 12:36:29,search,click,mobile,free,US
U1443,S3429,2025-04-20 02:46:30,notifications,complete,tablet,free,US
U1132,S1914,2025-05-05 08:22:25,settings,dismiss,tablet,premium,DE
U1129,S3475,2025-03-14 23:23:49,report_create,complete,mobile,free,AU
U1273,S3385,2025-04-13 23:35:59,report_create,dismiss,desktop,free,US
U1358,S3156,2025-04-05 12:44:15,settings,dismiss,mobile,free,IN
U1268,S3760,2025-03-25 11:06:21,dashboard,complete,desktop,free,AU
U1212,S3598,2025-04-03 15:58:08,data_export,view,tablet,free,DE
U1428,S3311,2025-05-04 04:15:46,settings,click,tablet,premium,IN
U1099,S3716,2025-04-22 12:53:41,dashboard,view,mobile,free,IN
U1356,S3007,2025-05-08 02:14:53,data_export,click,desktop,premium,AU
U1385,S2236,2025-05-08 00:03:33,data_export,complete,tablet,premium,DE
U1216,S3347,2025-04-09 12:12:45,data_export,complete,tablet,premium,US
U1327,S1698,2025-03-20 23:15:34,search,click,desktop,free,AU
U1123,S2847,2025-03-14 04:15:19,report_create,click,tablet,free,UK
U1178,S3381,2025-03-19 12:35:06,data_export,click,desktop,premium,IN
U1167,S3387,2025-04-02 15:48:43,settings,view,desktop,free,IN
U1354,S3114,2025-04-07 05:47:33,dashboard,view,mobile,free,DE
U1039,S1416,2025-04-20 09:04:22,search,view,tablet,free,UK
U1170,S1420,2025-04-22 12:00:28,data_export,view,tablet,premium,UK
U1068,S3030,2025-03-14 22:46:17,settings,click,desktop,free,DE
U1131,S3596,2025-05-01 16:52:48,dashboard,view,tablet,premium,US
U1492,S2557,2025-03-22 17:24:27,dashboard,dismiss,mobile,free,IN
U1140,S1851,2025-04-03 21:11:35,report_create,complete,tablet,free,UK
U1332,S2537,2025-05-10 11:47:01,report_create,view,tablet,free,IN
U1037,S3909,2025-04-19 01:30:15,search,view,tablet,premium,DE
U1019,S1700,2025-04-15 06:38:01,data_export,view,desktop,free,US
U1137,S3777,2025-05-05 19:56:10,settings,view,mobile,premium,US
U1243,S1535,2025-04-28 00:53:04,settings,view,tablet,free,AU
U1187,S1178,2025-04-27 05:52:08,data_export,complete,tablet,free,DE
U1026,S3594,2025-04-04 02:14:49,report_create,view,mobile,free,DE
U1078,S1690,2025-04-08 09:00:26,data_export,click,mobile,premium,IN
U1411,S1971,2025-04-11 07:59:59,dashboard,dismiss,desktop,premium,UK
U1313,S1069,2025-04-13 19:58:04,dashboard,complete,mobile,free,AU
U1069,S2938,2025-04-03 06:24:14,data_export,view,desktop,free,AU
U1251,S1146,2025-03-17 22:10:16,data_export,dismiss,tablet,premium,UK
U1112,S2369,2025-04-29 21:43:56,data_export,complete,mobile,free,IN
U1302,S3272,2025-04-15 20:47:58,dashboard,view,tablet,free,UK
U1313,S3309,2025-04-02 15:33:02,search,complete,tablet,premium,AU
U1286,S1173,2025-05-01 23:23:02,dashboard,complete,tablet,free,UK
U1422,S1829,2025-04-19 22:09:12,notifications,click,mobile,free,UK
U1207,S3579,2025-03-20 18:46:13,search,click,tablet,free,US
U1155,S2031,2025-03-30 16:29:21,search,complete,desktop,free,IN
U1007,S2364,2025-04-11 02:24:42,search,dismiss,mobile,premium,AU
U1304,S3506,2025-03-31 13:34:43,settings,click,tablet,free,AU
U1477,S2625,2025-04-21 13:51:51,notifications,dismiss,tablet,premium,UK
U1083,S1827,2025-05-07 02:36:39,report_create,complete,desktop,free,UK
U1009,S1250,2025-04-28 08:59:10,search,view,tablet,free,US
U1444,S1152,2025-03-27 10:48:53,search,dismiss,desktop,premium,UK
U1195,S1991,2025-04-03 04:53:07,data_export,click,tablet,premium,US
U1432,S2233,2025-03-14 21:16:38,settings,view,desktop,premium,UK
U1280,S2629,2025-04-30 20:18:55,dashboard,view,desktop,free,AU
U1210,S3782,2025-03-20 16:53:38,dashboard,complete,desktop,premium,UK
U1325,S2177,2025-03-20 13:03:24,data_export,complete,desktop,free,AU
U1079,S1699,2025-04-10 22:12:37,data_export,view,desktop,free,UK
U1396,S3877,2025-03-15 02:43:21,dashboard,click,desktop,free,UK
U1229,S3156,2025-03-30 00:08:31,notifications,view,tablet,free,UK
U1135,S3712,2025-05-08 15:56:39,report_create,complete,desktop,free,DE
U1290,S1392,2025-04-02 02:11:33,settings,view,mobile,free,UK
U1309,S2321,2025-03-19 10:23:46,search,click,tablet,premium,DE
U1094,S3410,2025-05-06 02:49:20,data_export,complete,mobile,premium,DE
U1146,S1229,2025-03-30 02:58:46,notifications,dismiss,mobile,free,IN
U1110,S2539,2025-05-06 08:25:48,dashboard,complete,desktop,free,US
U1328,S2904,2025-04-09 03:30:37,dashboard,click,mobile,free,UK
U1192,S1224,2025-05-11 05:36:14,report_create,dismiss,desktop,premium,IN
U1216,S2924,2025-03-30 11:12:09,settings,view,mobile,free,UK
U1219,S1766,2025-03-21 03:51:45,notifications,view,mobile,free,AU
U1342,S3233,2025-03-23 13:31:38,notifications,dismiss,tablet,free,DE
U1100,S3227,2025-03-26 10:33:00,settings,view,tablet,free,AU
U1079,S1262,2025-03-15 03:38:38,data_export,dismiss,desktop,free,UK
U1095,S1657,2025-04-28 07:54:44,notifications,view,desktop,free,US
U1100,S3048,2025-04-22 09:51:43,data_export,view,tablet,free,IN
U1307,S1114,2025-05-07 02:52:58,search,view,mobile,free,AU
U1441,S3889,2025-05-06 22:37:28,data_export,click,tablet,free,IN
U1153,S1304,2025-05-03 14:17:13,report_create,complete,mobile,premium,UK
U1302,S1634,2025-03-21 09:21:29,data_export,complete,mobile,free,US
U1267,S3725,2025-03-26 08:33:12,settings,view,tablet,premium,IN
U1017,S2145,2025-04-30 07:54:17,search,view,tablet,premium,UK
U1100,S3632,2025-04-17 05:07:12,search,complete,desktop,free,UK
U1439,S2400,2025-04-19 14:54:46,notifications,view,desktop,premium,DE
U1260,S3637,2025-04-22 05:26:18,notifications,complete,tablet,free,AU
U1011,S2394,2025-04-22 01:20:00,report_create,click,tablet,free,IN
U1174,S3299,2025-03-16 21:27:38,search,complete,tablet,free,AU
U1358,S1758,2025-04-16 08:16:06,data_export,dismiss,desktop,free,UK
U1007,S1023,2025-04-01 15:45:21,search,click,tablet,free,US
U1285,S2784,2025-04-09 04:56:46,notifications,complete,tablet,premium,DE
U1348,S2869,2025-03-17 06:56:26,data_export,dismiss,tablet,free,IN
U1086,S3538,2025-05-08 06:49:50,dashboard,complete,tablet,free,IN
U1488,S3647,2025-05-10 20:02:32,search,complete,desktop,free,DE
U1292,S1558,2025-04-02 23:26:31,settings,view,mobile,premium,US
U1382,S1707,2025-04-25 12:59:24,data_export,view,tablet,free,IN
U1456,S3563,2025-04-21 04:31:19,dashboard,click,tablet,free,IN
U1181,S2681,2025-04-27 03:12:03,report_create,complete,desktop,free,DE
U1228,S2723,2025-05-10 02:39:35,settings,click,tablet,premium,IN
U1486,S1202,2025-04-14 00:10:47,settings,complete,tablet,free,DE
U1018,S2017,2025-03-22 03:55:00,report_create,dismiss,mobile,free,IN
U1431,S2330,2025-04-27 23:07:00,report_create,view,desktop,free,IN
U1435,S3975,2025-04-02 05:23:53,settings,view,desktop,premium,US
U1151,S1903,2025-04-27 05:22:19,data_export,click,tablet,free,UK
U1244,S1291,2025-04-01 15:29:24,data_export,view,tablet,free,US
U1022,S3493,2025-03-27 05:42:26,dashboard,complete,tablet,premium,DE
U1273,S2013,2025-04-03 13:57:12,settings,click,tablet,premium,IN
U1123,S3976,2025-04-25 08:12:13,dashboard,view,desktop,premium,UK
U1377,S2645,2025-05-08 05:20:30,data_export,dismiss,mobile,free,DE
U1031,S2781,2025-04-27 16:45:35,search,dismiss,mobile,free,AU
U1211,S3569,2025-05-09 17:18:11,report_create,click,mobile,premium,US
U1235,S3147,2025-03-16 14:06:38,dashboard,click,tablet,free,US
U1055,S1553,2025-04-03 16:16:15,data_export,complete,tablet,premium,IN
U1200,S3482,2025-04-25 10:06:31,settings,complete,desktop,free,AU
U1246,S2259,2025-04-08 06:04:37,settings,click,desktop,free,AU
U1035,S1223,2025-05-02 16:49:01,settings,click,mobile,free,UK
U1352,S1292,2025-05-11 06:19:08,settings,complete,tablet,free,US
U1145,S3328,2025-03-17 06:32:53,notifications,view,desktop,premium,DE
U1148,S1231,2025-04-26 08:26:33,data_export,click,desktop,free,DE
U1020,S3749,2025-03-17 19:58:11,data_export,view,desktop,free,IN
U1189,S1038,2025-03-28 00:42:55,report_create,click,mobile,premium,AU
U1233,S3251,2025-04-30 15:06:06,data_export,click,mobile,free,DE
U1227,S2465,2025-04-17 04:21:40,settings,click,mobile,free,AU
U1116,S2415,2025-05-02 08:13:05,dashboard,complete,mobile,free,IN
U1061,S2088,2025-05-04 03:04:13,settings,view,mobile,free,UK
U1033,S2403,2025-04-18 02:19:13,report_create,dismiss,desktop,free,IN
U1062,S1481,2025-03-23 01:53:18,dashboard,dismiss,desktop,premium,DE
U1433,S1394,2025-04-21 23:40:55,data_export,view,mobile,free,IN
U1057,S1146,2025-04-24 10:07:49,search,click,tablet,premium,IN
U1005,S3587,2025-04-20 01:13:33,data_export,dismiss,desktop,premium,IN
U1110,S1497,2025-04-24 07:18:51,settings,click,mobile,free,US
U1095,S1596,2025-03-14 11:02:16,dashboard,dismiss,desktop,free,US
U1279,S3654,2025-03-19 09:00:21,data_export,complete,tablet,premium,IN
U1474,S1081,2025-04-12 00:56:06,notifications,dismiss,tablet,premium,AU
U1219,S3761,2025-05-03 19:24:31,notifications,view,mobile,premium,UK
U1416,S1961,2025-04-26 00:13:30,search,click,desktop,free,AU
U1376,S3682,2025-05-04 03:08:11,notifications,view,desktop,premium,AU
U1050,S3888,2025-04-17 09:42:01,data_export,click,desktop,premium,AU
U1349,S3068,2025-04-22 01:00:33,dashboard,view,tablet,premium,DE
U1482,S3897,2025-04-07 20:12:01,dashboard,view,tablet,premium,UK
U1264,S3133,2025-04-01 01:25:55,search,complete,tablet,free,AU
U1442,S2052,2025-03-22 22:34:53,notifications,view,mobile,free,UK
U1152,S3898,2025-04-01 03:03:37,data_export,click,desktop,free,IN
U1330,S1711,2025-04-10 08:06:04,search,view,tablet,premium,DE
U1320,S3438,2025-03-27 09:27:03,search,dismiss,mobile,free,US
U1019,S2369,2025-04-09 19:50:16,dashboard,view,tablet,free,UK
U1357,S2918,2025-03-19 16:06:37,report_create,complete,desktop,free,DE
U1252,S2928,2025-03-31 21:30:00,search,view,tablet,free,DE
U1259,S1272,2025-03-24 16:58:41,dashboard,dismiss,desktop,free,UK
U1128,S1220,2025-04-12 03:19:14,notifications,view,tablet,free,UK
U1097,S1397,2025-05-07 19:24:08,data_export,dismiss,tablet,free,AU
U1092,S3751,2025-04-15 09:37:49,report_create,dismiss,mobile,free,DE
U1329,S1671,2025-03-18 04:36:51,dashboard,click,mobile,premium,UK
U1301,S2332,2025-04-25 20:41:54,settings,click,tablet,free,DE
U1029,S3793,2025-03-17 18:15:56,notifications,dismiss,tablet,free,US
U1044,S1081,2025-04-20 15:56:18,notifications,complete,desktop,free,AU
U1013,S3326,2025-03-19 01:16:01,report_create,dismiss,mobile,premium,UK
U1387,S2687,2025-03-27 23:11:56,dashboard,dismiss,desktop,premium,UK
U1111,S3388,2025-04-04 21:34:10,notifications,complete,desktop,free,DE
U1329,S3020,2025-03-27 19:52:23,search,click,tablet,free,US
U1269,S3644,2025-03-15 18:32:21,dashboard,click,mobile,premium,US
U1347,S3492,2025-05-08 08:44:52,dashboard,view,desktop,free,AU
U1095,S2477,2025-04-05 06:18:30,dashboard,click,mobile,premium,IN
U1456,S2765,2025-04-25 02:22:36,data_export,complete,desktop,free,IN
U1396,S1276,2025-03-13 22:05:39,report_create,complete,desktop,free,DE
U1024,S2522,2025-04-17 17:54:45,dashboard,view,tablet,free,AU
U1312,S1173,2025-03-17 04:40:31,search,dismiss,desktop,free,AU
U1056,S2271,2025-03-29 22:53:33,notifications,view,mobile,free,IN
U1312,S1058,2025-04-18 23:02:30,report_create,view,desktop,free,IN
U1288,S3848,2025-03-19 06:49:55,dashboard,click,mobile,free,IN
U1190,S1095,2025-04-01 03:29:14,settings,click,mobile,free,DE
U1173,S3628,2025-04-13 21:03:40,report_create,click,mobile,premium,IN
U1330,S3723,2025-03-18 16:20:48,report_create,view,tablet,free,AU
U1126,S3289,2025-05-02 16:11:46,search,click,desktop,premium,US
U1109,S2738,2025-03-24 06:27:30,search,complete,tablet,free,IN
U1451,S2620,2025-04-28 08:17:12,search,complete,desktop,premium,IN
U1482,S1307,2025-04-20 15:01:47,data_export,view,mobile,free,DE
U1145,S1827,2025-04-22 05:52:48,notifications,view,mobile,free,US
U1087,S1232,2025-03-29 16:34:06,search,click,tablet,free,DE
U1276,S1364,2025-05-11 11:47:35,dashboard,click,desktop,free,UK
U1410,S1022,2025-03-26 04:13:18,notifications,view,desktop,free,US
U1416,S2658,2025-03-15 22:31:21,dashboard,click,tablet,free,DE
U1360,S3130,2025-03-29 04:42:47,notifications,complete,desktop,premium,DE
U1043,S3304,2025-03-20 12:37:09,dashboard,dismiss,mobile,free,IN
U1458,S3454,2025-04-21 23:48:32,dashboard,complete,desktop,premium,IN
U1381,S3750,2025-05-04 01:21:43,settings,dismiss,tablet,free,UK
U1064,S3824,2025-04-12 04:11:40,report_create,dismiss,tablet,premium,DE
U1067,S2767,2025-04-13 15:45:11,dashboard,click,mobile,free,US
U1086,S3966,2025-03-26 04:39:06,search,click,tablet,premium,AU
U1332,S2238,2025-04-06 23:53:59,search,complete,tablet,free,UK
U1462,S1372,2025-04-28 13:59:37,settings,complete,mobile,free,DE
U1462,S2024,2025-04-02 19:28:59,notifications,view,desktop,free,DE
U1140,S2442,2025-04-08 21:33:33,report_create,click,tablet,free,UK
U1277,S2204,2025-04-29 11:44:01,notifications,dismiss,mobile,free,IN
U1155,S2044,2025-05-10 16:10:01,report_create,view,tablet,free,DE
U1462,S1949,2025-04-05 17:56:41,search,click,tablet,premium,US
U1262,S2348,2025-05-09 07:08:41,search,complete,desktop,premium,DE
U1308,S2253,2025-04-07 12:46:01,search,dismiss,desktop,free,UK
U1334,S2044,2025-03-28 06:01:24,report_create,click,desktop,free,AU
U1084,S3630,2025-03-14 04:18:39,search,complete,desktop,premium,IN
U1204,S3967,2025-04-01 04:19:00,settings,click,mobile,free,UK
U1057,S2746,2025-04-13 15:52:43,search,dismiss,tablet,free,AU
U1476,S3492,2025-04-25 00:57:00,search,click,desktop,free,DE
U1447,S2299,2025-05-08 20:11:11,notifications,dismiss,tablet,free,IN
U1066,S2513,2025-03-21 08:39:57,search,complete,tablet,free,AU
U1111,S3280,2025-05-03 09:06:19,data_export,complete,tablet,free,US
U1321,S3699,2025-03-20 09:35:44,data_export,complete,tablet,free,UK
U1451,S3352,2025-04-08 14:52:37,notifications,dismiss,desktop,free,UK
U1382,S2039,2025-04-18 20:29:52,search,dismiss,tablet,premium,AU
U1061,S2054,2025-04-07 07:39:11,data_export,dismiss,desktop,free,DE
U1406,S2354,2025-04-25 03:24:30,report_create,view,tablet,free,UK
U1443,S1314,2025-04-02 02:21:05,data_export,view,desktop,free,DE
U1456,S3461,2025-04-10 03:00:55,dashboard,click,mobile,premium,DE
U1264,S2740,2025-04-25 21:09:00,dashboard,click,mobile,free,UK
U1466,S1977,2025-05-05 11:25:13,data_export,complete,desktop,free,AU
U1076,S3469,2025-04-18 13:42:36,settings,complete,mobile,free,US
U1260,S1854,2025-04-13 08:27:51,report_create,dismiss,tablet,free,IN
U1333,S3012,2025-04-25 11:48:38,settings,complete,desktop,premium,US
U1234,S2263,2025-05-04 18:01:43,report_create,view,desktop,premium,AU
U1182,S3757,2025-03-23 05:44:57,dashboard,click,mobile,free,DE
U1228,S2363,2025-05-07 10:04:32,data_export,click,desktop,premium,UK
U1497,S2305,2025-05-07 03:39:49,search,dismiss,tablet,free,UK
U1200,S2852,2025-04-09 19:41:55,report_create,view,mobile,free,UK
U1497,S2037,2025-04-14 18:21:39,search,complete,desktop,premium,US
U1425,S2779,2025-05-04 23:42:21,settings,view,desktop,free,DE
U1212,S3903,2025-04-30 12:32:30,dashboard,complete,tablet,premium,UK
U1491,S3864,2025-04-01 16:39:04,data_export,view,mobile,free,IN
U1038,S2817,2025-05-03 06:40:56,notifications,view,tablet,free,IN
U1381,S3029,2025-04-02 13:45:02,search,view,desktop,premium,US
U1133,S2601,2025-05-04 20:05:37,dashboard,click,mobile,free,US
U1304,S2547,2025-04-20 23:14:32,data_export,click,tablet,free,AU
U1079,S2341,2025-03-22 08:45:57,search,view,tablet,free,AU
U1335,S2747,2025-04-09 13:49:15,report_create,dismiss,tablet,free,AU
U1242,S2956,2025-03-27 13:22:12,search,dismiss,mobile,free,UK
U1114,S2219,2025-05-10 18:31:00,search,click,mobile,free,UK
U1231,S2116,2025-05-02 05:27:12,settings,click,desktop,free,UK
U1214,S2458,2025-05-08 08:07:57,settings,dismiss,mobile,free,UK
U1467,S3734,2025-03-14 07:57:31,search,dismiss,mobile,free,DE
U1189,S2031,2025-04-25 00:27:05,data_export,complete,desktop,free,IN
U1299,S3596,2025-05-07 04:38:34,notifications,view,tablet,free,AU
U1183,S2348,2025-04-14 21:23:30,report_create,dismiss,tablet,free,UK
U1092,S3809,2025-04-26 23:15:13,dashboard,complete,mobile,free,IN
U1453,S2064,2025-04-13 18:00:09,search,dismiss,mobile,free,UK
U1312,S3709,2025-04-26 08:51:34,settings,click,desktop,premium,DE
U1197,S3831,2025-04-01 03:39:01,notifications,view,mobile,free,UK
U1261,S3212,2025-04-23 18:26:01,data_export,view,tablet,free,IN
U1393,S3824,2025-04-08 07:25:30,notifications,view,mobile,free,IN
U1115,S1100,2025-05-10 13:28:12,report_create,dismiss,tablet,free,IN
U1159,S2107,2025-05-08 23:28:33,report_create,complete,desktop,free,IN
U1419,S3193,2025-03-17 02:52:03,dashboard,complete,tablet,free,AU
U1197,S3877,2025-05-02 17:28:58,settings,click,tablet,premium,DE
U1102,S2044,2025-03-19 17:00:59,settings,view,mobile,free,DE
U1412,S2906,2025-03-31 21:14:26,dashboard,click,mobile,free,DE
U1099,S2967,2025-05-07 16:55:58,notifications,click,mobile,premium,US
U1429,S2653,2025-03-18 14:48:04,report_create,click,tablet,free,DE
U1477,S2940,2025-04-14 20:12:08,dashboard,view,tablet,free,DE
U1101,S1258,2025-03-19 17:03:00,data_export,click,tablet,free,UK
U1463,S1308,2025-04-13 03:51:47,notifications,click,mobile,free,US
U1217,S1694,2025-03-18 11:01:04,data_export,dismiss,tablet,premium,AU
U1370,S3364,2025-04-15 17:17:37,settings,dismiss,mobile,premium,DE
U1088,S1311,2025-04-17 09:32:59,notifications,view,desktop,free,AU
U1498,S3577,2025-03-29 09:55:10,settings,view,desktop,free,DE
U1333,S3261,2025-03-20 08:56:19,search,dismiss,desktop,premium,DE
U1052,S2607,2025-04-24 13:16:34,search,click,tablet,free,AU
U1183,S2885,2025-04-10 00:19:00,notifications,view,mobile,free,IN
U1354,S1706,2025-05-07 04:53:59,report_create,complete,desktop,free,US
U1013,S3540,2025-03-18 12:39:16,report_create,complete,desktop,free,DE
U1122,S2028,2025-05-04 16:12:04,data_export,complete,desktop,premium,DE
U1426,S1392,2025-04-15 16:58:37,dashboard,complete,mobile,free,UK
U1439,S1740,2025-04-28 12:39:31,dashboard,click,tablet,free,DE
U1047,S3472,2025-03-29 06:27:47,dashboard,dismiss,desktop,free,DE
U1334,S2750,2025-04-13 13:46:05,settings,view,desktop,free,DE
U1461,S2219,2025-03-23 19:20:28,data_export,view,tablet,free,DE
U1455,S2212,2025-04-07 19:48:48,report_create,complete,mobile,premium,UK
U1492,S2477,2025-04-25 07:17:59,report_create,view,tablet,premium,UK
U1417,S1362,2025-03-17 00:29:29,dashboard,click,desktop,free,IN
U1357,S2652,2025-04-05 08:03:04,search,complete,tablet,free,AU
U1301,S3738,2025-04-04 21:47:39,notifications,complete,tablet,premium,DE
U1241,S1173,2025-03-20 03:13:37,report_create,click,tablet,premium,US
U1184,S2755,2025-04-11 06:14:35,notifications,view,mobile,free,UK
U1021,S1274,2025-04-30 02:35:13,data_export,view,mobile,free,DE
U1411,S1790,2025-04-07 21:38:40,search,dismiss,tablet,free,UK
U1223,S3050,2025-04-29 13:34:37,search,view,mobile,free,IN
U1342,S2277,2025-05-11 03:10:30,settings,complete,tablet,free,US
U1015,S3710,2025-05-05 02:30:09,search,view,desktop,premium,DE
U1389,S1790,2025-04-02 00:05:39,notifications,view,tablet,free,US
U1140,S1575,2025-04-13 00:55:12,notifications,complete,desktop,free,UK
U1387,S1312,2025-04-30 22:54:37,dashboard,view,mobile,free,UK
U1328,S3583,2025-03-21 16:28:25,data_export,click,mobile,free,DE
U1277,S1694,2025-05-09 12:36:07,dashboard,view,tablet,free,US
U1048,S1566,2025-04-24 08:26:22,dashboard,view,tablet,free,AU
U1314,S3069,2025-04-02 08:20:10,report_create,click,desktop,free,US
U1399,S3729,2025-04-23 04:05:23,settings,complete,tablet,free,IN
U1250,S2744,2025-04-18 01:54:13,dashboard,dismiss,tablet,premium,US
U1370,S3572,2025-05-10 22:39:09,search,click,desktop,free,US
U1003,S2338,2025-03-21 16:54:49,settings,complete,mobile,free,US
U1411,S3870,2025-04-26 21:41:25,report_create,click,mobile,free,UK
U1213,S1003,2025-03-17 20:19:28,data_export,dismiss,mobile,free,US
U1376,S1441,2025-05-07 10:05:03,dashboard,complete,mobile,free,AU
U1323,S3685,2025-04-27 02:04:25,settings,view,tablet,free,DE
U1304,S1441,2025-04-05 10:39:44,notifications,dismiss,tablet,premium,US
U1308,S1272,2025-04-26 15:51:44,report_create,dismiss,mobile,free,DE
U1162,S3864,2025-04-22 09:02:44,notifications,view,desktop,premium,IN
U1293,S2239,2025-03-24 07:19:05,notifications,view,mobile,free,AU
U1013,S1305,2025-05-06 18:24:24,search,click,desktop,premium,IN
U1457,S3710,2025-05-09 13:12:42,report_create,dismiss,desktop,free,IN
U1107,S3492,2025-04-08 18:57:18,data_export,complete,tablet,premium,UK
U1335,S2092,2025-05-03 01:29:41,notifications,dismiss,desktop,free,US
U1435,S3389,2025-04-03 14:10:37,search,click,desktop,free,IN
U1103,S3583,2025-03-26 22:57:17,dashboard,complete,desktop,free,IN
U1494,S2769,2025-03-22 19:03:16,settings,view,mobile,free,AU
U1279,S3300,2025-05-08 08:20:04,settings,click,mobile,premium,DE
U1022,S2084,2025-04-05 16:16:55,search,complete,tablet,premium,IN
U1165,S2459,2025-04-16 04:51:03,dashboard,dismiss,tablet,premium,UK
U1367,S2158,2025-04-14 13:52:40,dashboard,complete,tablet,premium,IN
U1051,S1329,2025-03-26 11:52:19,settings,view,mobile,free,US
U1320,S1006,2025-03-20 16:09:07,report_create,click,tablet,free,DE
U1254,S2804,2025-05-02 12:13:25,settings,click,tablet,premium,IN
U1079,S1296,2025-05-01 13:32:57,notifications,complete,tablet,free,DE
U1271,S3933,2025-04-02 15:40:03,dashboard,complete,tablet,premium,AU
U1133,S1591,2025-04-18 23:00:57,notifications,click,desktop,premium,AU
U1346,S3704,2025-04-18 16:10:57,notifications,view,mobile,premium,AU
U1424,S3598,2025-03-22 22:02:02,data_export,dismiss,tablet,premium,AU
U1366,S3229,2025-05-06 11:42:08,dashboard,view,mobile,free,DE
U1241,S1844,2025-04-22 08:02:29,dashboard,view,desktop,free,AU
U1404,S3273,2025-04-09 13:49:16,search,complete,tablet,free,US
U1233,S2032,2025-04-10 13:13:34,notifications,dismiss,tablet,free,UK
U1131,S1091,2025-04-08 21:05:44,settings,complete,tablet,free,IN
U1007,S2308,2025-03-28 15:55:06,dashboard,click,tablet,free,DE
U1038,S3024,2025-04-19 15:00:38,dashboard,click,desktop,premium,AU
U1419,S2465,2025-04-23 04:49:19,data_export,click,tablet,premium,UK
U1349,S1787,2025-03-25 15:44:04,settings,complete,tablet,premium,US
U1447,S3970,2025-04-12 03:47:24,notifications,complete,tablet,free,IN
U1167,S2019,2025-03-27 03:16:55,settings,dismiss,desktop,free,IN
U1220,S1320,2025-04-24 01:03:59,data_export,complete,desktop,premium,AU
U1277,S2824,2025-04-13 17:47:11,dashboard,click,desktop,free,UK
